,n1,n2,p-values
1244,46.0,50.0,8.901772820900276e-11
1245,60.0,36.0,8.457306895481549e-07
1246,46.0,50.0,3.984815993734693e-43
1247,49.0,47.0,1.004516940594545e-08
1248,50.0,46.0,2.9196601558062e-09
1249,49.0,47.0,2.734134718871466e-23
1250,53.0,43.0,0.00014446512439877384
1251,49.0,47.0,1.5201102958230175e-10
1252,48.0,48.0,1.3353902621253163e-19
1253,53.0,43.0,6.640847331094417e-87
1254,50.0,46.0,3.404719522289223e-22
1255,44.0,52.0,3.186138351669585e-13
1256,50.0,46.0,8.753962547914868e-08
1257,46.0,50.0,1.1996514508542212e-11
1258,49.0,47.0,3.4745004561649425e-16
1259,53.0,43.0,1.210330735404085e-09
1260,49.0,47.0,6.7349532769779626e-09
1261,46.0,50.0,2.249380923517411e-11
1262,59.0,37.0,4.1737646912480057e-10
1263,47.0,49.0,4.0776853612843416e-08
1264,36.0,60.0,1.7560102361387747e-29
1265,42.0,54.0,1.1947122532368673e-21
1266,52.0,44.0,2.992704931514324e-24
1267,47.0,49.0,2.492818643867034e-06
1268,52.0,44.0,1.0653163111040605e-37
1269,44.0,52.0,9.714136728061507e-24
1270,47.0,49.0,8.07670153727818e-08
1271,47.0,49.0,6.60030459358331e-14
1272,53.0,43.0,3.104734726651315e-12
1273,49.0,47.0,6.397885192940241e-19
1274,49.0,47.0,1.19709569758204e-13
1275,52.0,44.0,3.486388403873919e-09
1276,53.0,43.0,5.903338402143579e-14
1277,59.0,37.0,1.2575273027611226e-06
1278,53.0,43.0,9.890826786171197e-19
1279,55.0,41.0,5.970831677052339e-09
1280,49.0,47.0,3.652325514229076e-12
1281,53.0,43.0,1.0847968794078074e-302
1282,45.0,51.0,1.4900520223196953e-21
1283,53.0,43.0,1.3586322067111877e-16
1284,47.0,49.0,4.1210013430818267e-10
1285,47.0,49.0,2.5767347981084398e-08
1286,49.0,47.0,1.2644179383077223e-42
1287,51.0,45.0,1.366688051551649e-17
1288,51.0,45.0,1.7478554707701733e-16
1289,54.0,42.0,4.2866191796517007e-16
1290,45.0,51.0,1.3303176490684311e-06
1291,57.0,39.0,5.549720282094921e-15
1292,42.0,54.0,2.686800532879593e-20
1293,59.0,37.0,7.273395379629945e-31
1294,47.0,49.0,8.770130830132659e-13
1295,59.0,37.0,8.344340783457951e-15
1296,50.0,46.0,3.7676463612616844e-11
1297,40.0,56.0,3.0307644392519383e-66
1298,50.0,46.0,8.116159798159508e-15
1299,46.0,50.0,1.7969059322044816e-11
1300,47.0,49.0,2.063347218451882e-44
1301,45.0,51.0,4.955952286825956e-07
1302,56.0,40.0,3.19338006220529e-26
1303,58.0,38.0,2.8566338467248553e-07
1304,40.0,56.0,2.9739057973532944e-10
1305,53.0,43.0,4.466286520884442e-12
1306,40.0,56.0,2.3980022248017784e-47
1307,46.0,50.0,4.074442978930557e-13
1308,49.0,47.0,3.690791204783551e-46
1309,54.0,42.0,2.2869022658042878e-11
1310,53.0,43.0,6.18243283449424e-09
1311,50.0,46.0,3.9216876434125134e-16
1312,50.0,46.0,3.421448458476737e-19
1313,50.0,46.0,5.0584079688213015e-14
1314,59.0,37.0,4.819590827253757e-10
1315,46.0,50.0,6.163469343122106e-25
1316,45.0,51.0,9.469578077836672e-18
1317,47.0,49.0,4.788457524317087e-09
1318,43.0,53.0,1.1183404149647944e-11
1319,56.0,40.0,3.09143489614328e-10
1320,45.0,51.0,1.1574235556972925e-114
1321,45.0,51.0,2.0030746611737013e-25
1322,51.0,45.0,1.802094456918982e-20
1323,51.0,45.0,5.716400657376839e-08
1324,38.0,58.0,5.432266069744012e-39
1325,49.0,47.0,9.60703220679727e-10
1326,45.0,51.0,1.4917871244231953e-10
1327,33.0,63.0,1.336211690368034e-11
1328,47.0,49.0,6.251072380471054e-20
1329,56.0,40.0,3.31254620010782e-08
1330,46.0,50.0,1.285307121703427e-06
1331,53.0,43.0,6.425278247219578e-16
1332,48.0,48.0,1.3041109902857296e-15
1333,47.0,49.0,1.2501298519884874e-05
1334,45.0,51.0,3.3269474179252803e-15
1335,48.0,48.0,1.8185410581187776e-12
1336,54.0,42.0,1.4875663186945714e-08
1337,50.0,46.0,1.9261856873562152e-10
1338,46.0,50.0,6.732783388377743e-11
1339,45.0,51.0,2.715645237222595e-36
1340,47.0,49.0,5.8498242238141e-76
1341,48.0,48.0,7.646760532565407e-14
1342,50.0,46.0,2.647466409728343e-14
1343,53.0,43.0,5.277860888154844e-34
1344,43.0,53.0,3.616012678542498e-11
1345,47.0,49.0,2.643808623135884e-05
1346,44.0,52.0,1.185057300530839e-19
1347,58.0,38.0,1.0519801807812299e-16
1348,49.0,47.0,1.3220980445072578e-11
1349,43.0,53.0,7.964806429394514e-22
1350,52.0,44.0,4.34205004650482e-11
1351,49.0,47.0,8.134377059273312e-12
1352,45.0,51.0,2.478192122735761e-14
1353,42.0,54.0,2.3393462254802142e-11
1354,48.0,48.0,1.4108467866632153e-07
1355,53.0,43.0,1.7617088666868785e-13
1356,51.0,45.0,4.097448873780186e-21
1357,47.0,49.0,2.9310358155365644e-27
1358,48.0,48.0,4.6173130811713277e-11
1359,47.0,49.0,4.079672794860808e-97
1360,50.0,46.0,4.6024128948579e-09
1361,47.0,49.0,8.518128293633152e-120
1362,46.0,50.0,8.659851581192694e-15
1363,46.0,50.0,3.2687126183123727e-13
1364,45.0,51.0,9.692886238822875e-10
1365,52.0,44.0,1.918789776692917e-12
1366,44.0,52.0,1.7063508526802794e-12
1367,51.0,45.0,3.479272613360236e-08
1368,50.0,46.0,8.889254430252468e-26
1369,51.0,45.0,1.5566538221192934e-28
1370,53.0,43.0,5.249356559601614e-25
1371,50.0,46.0,6.179514147404697e-08
1372,44.0,52.0,3.238617139931634e-06
1373,48.0,48.0,2.0078074864023373e-23
1374,56.0,40.0,2.782218078810444e-15
1375,53.0,43.0,5.2576598830256675e-23
1376,45.0,51.0,7.200368001347864e-22
1377,52.0,44.0,1.0506355458173707e-07
1378,49.0,47.0,9.684787225605742e-10
1379,45.0,51.0,1.9953776656875957e-15
1380,39.0,57.0,1.0601765475159547e-15
1381,51.0,45.0,9.28192827044233e-32
1382,34.0,62.0,3.738942575905293e-130
1383,43.0,53.0,8.555534351810947e-18
1384,48.0,48.0,6.83894811097073e-13
1385,51.0,45.0,9.320352865308203e-12
1386,49.0,47.0,4.088779031294826e-73
1387,44.0,52.0,1.790154918656574e-53
1388,40.0,56.0,8.401872935273546e-08
1389,45.0,51.0,2.1402823391745556e-12
1390,50.0,46.0,4.765213149809899e-14
1391,57.0,39.0,9.919783150444352e-12
1392,53.0,43.0,3.368596055596173e-16
1393,58.0,38.0,7.837496237477872e-07
1394,44.0,52.0,4.6360925154015205e-09
1395,55.0,41.0,8.87602241510006e-12
1396,58.0,38.0,1.0295987887928497e-16
1397,51.0,45.0,5.51526174218413e-11
1398,42.0,54.0,1.535133375824689e-07
1399,48.0,48.0,1.2559698442049389e-18
1400,54.0,42.0,1.0480078076794803e-15
1401,50.0,46.0,1.3399713830804822e-15
1402,50.0,46.0,1.1902655495758149e-12
1403,43.0,53.0,2.266306157721203e-17
1404,38.0,58.0,1.5090840907756237e-20
1405,51.0,45.0,5.010016287880674e-14
1406,39.0,57.0,1.1330981265418164e-14
1407,55.0,41.0,4.3688410194732064e-12
1408,48.0,48.0,2.9678401992287616e-11
1409,46.0,50.0,2.2493028172852865e-09
1410,48.0,48.0,1.6671462979304862e-29
1411,52.0,44.0,9.47125244952553e-12
1412,46.0,50.0,2.0506916562157362e-18
1413,53.0,43.0,4.111405750114355e-18
1414,48.0,48.0,5.523354009436608e-05
1415,54.0,42.0,6.364930923046618e-11
1416,47.0,49.0,1.1469403353295077e-17
1417,50.0,46.0,3.1942037718381915e-21
1418,42.0,54.0,2.294342021996858e-16
1419,41.0,55.0,3.3666337168402053e-12
1420,50.0,46.0,9.019016047673979e-06
1421,50.0,46.0,1.0902190961823966e-08
1422,40.0,56.0,2.708659948634369e-12
1423,37.0,59.0,2.4264389241543833e-26
1424,40.0,56.0,2.1275572152303377e-19
1425,53.0,43.0,4.3173172188720226e-10
1426,50.0,46.0,8.036753936274952e-15
1427,43.0,53.0,2.5801535475624274e-15
1428,44.0,52.0,1.598832473387876e-20
1429,43.0,53.0,3.6000424446600293e-23
1430,51.0,45.0,1.5679627556317143e-13
1431,49.0,47.0,9.659524800917567e-24
1432,41.0,55.0,1.6817941799428038e-20
1433,48.0,48.0,2.7448471222361454e-18
1434,53.0,43.0,1.2534577950486839e-29
1435,52.0,44.0,1.8056435606418937e-09
1436,46.0,50.0,9.297109885686867e-13
1437,44.0,52.0,1.6401665743479662e-49
1438,52.0,44.0,2.8552923389703277e-09
1439,37.0,59.0,6.336022633817938e-34
1440,43.0,53.0,2.4689722419795127e-09
1441,50.0,46.0,1.2704410675963922e-42
1442,48.0,48.0,3.9712188293072023e-39
1443,44.0,52.0,2.181378725842462e-23
1444,59.0,37.0,5.490482867892578e-09
1445,62.0,34.0,5.1116393174506565e-14
1446,47.0,49.0,2.1528095933534646e-10
1447,42.0,54.0,5.8573500302584546e-95
1448,42.0,54.0,3.594540051721141e-24
1449,48.0,48.0,9.131585530036853e-74
1450,57.0,39.0,7.079907752815812e-09
1451,52.0,44.0,3.0380144496954564e-10
1452,42.0,54.0,1.0386510772730092e-08
1453,47.0,49.0,3.170410587087436e-23
1454,55.0,41.0,2.951727537749991e-08
1455,47.0,49.0,8.579483902807825e-25
1456,36.0,60.0,1.0612811529309042e-22
1457,48.0,48.0,2.633682850965062e-17
1458,47.0,49.0,1.9522814413943436e-15
1459,44.0,52.0,3.6831769689628896e-21
1460,44.0,52.0,1.2321646695274775e-10
1461,48.0,48.0,1.0810322822292778e-08
1462,47.0,49.0,1.642411348720447e-09
1463,48.0,48.0,6.937660008501613e-08
1464,46.0,50.0,1.3229703290816368e-18
1465,51.0,45.0,7.33502867261419e-37
1466,51.0,45.0,1.0609819821975175e-05
1467,43.0,53.0,5.176148337577429e-25
1468,53.0,43.0,2.8936744581577725e-39
1469,46.0,50.0,5.708892281685169e-43
1470,53.0,43.0,2.6733933425907326e-32
1471,52.0,44.0,2.466337720086736e-09
1472,53.0,43.0,9.438539179012502e-13
1473,41.0,55.0,8.88097774709366e-12
1474,49.0,47.0,1.9554527751921465e-15
1475,47.0,49.0,1.0034180786335611e-11
1476,51.0,45.0,1.6800956739865332e-06
1477,50.0,46.0,2.304061495711666e-38
1478,45.0,51.0,7.068488197807905e-71
1479,48.0,48.0,1.7495745864603882e-07
1480,44.0,52.0,8.394619812597248e-13
1481,47.0,49.0,2.1481710569752855e-05
1482,47.0,49.0,7.57052058285557e-09
1483,53.0,43.0,9.626673591297789e-13
1484,49.0,47.0,1.7060997077318234e-43
1485,52.0,44.0,1.0566146093432817e-13
1486,57.0,39.0,2.2442583105327322e-10
1487,48.0,48.0,3.483273393761892e-08
1488,45.0,51.0,2.0920198582244537e-21
1489,53.0,43.0,5.44484536083234e-15
1490,47.0,49.0,1.0939974643352939e-13
1491,46.0,50.0,4.552213108246539e-34
1492,59.0,37.0,2.1167810217900586e-08
1493,38.0,58.0,2.8888668203544324e-06
1494,49.0,47.0,7.04880747032711e-20
1495,44.0,52.0,1.274607906122179e-20
1496,53.0,43.0,3.6279503741259986e-32
1497,49.0,47.0,3.6115740874297184e-10
1498,50.0,46.0,1.9830507089334735e-34
1499,40.0,56.0,1.454464753185761e-25
1500,50.0,46.0,4.376429435802587e-21
1501,53.0,43.0,1.7760439364880448e-22
1502,44.0,52.0,9.017966277523063e-08
1503,45.0,51.0,7.697747009144217e-15
1504,44.0,52.0,4.759108506027139e-60
1505,44.0,52.0,1.840376849846001e-11
1506,57.0,39.0,1.3008570890038836e-08
1507,38.0,58.0,5.3963683924504205e-111
1508,46.0,50.0,1.8461749704304434e-34
1509,45.0,51.0,1.5821587194749245e-13
1510,45.0,51.0,8.424369410196734e-20
1511,51.0,45.0,9.131030998815952e-26
1512,49.0,47.0,3.739246256884472e-17
1513,45.0,51.0,4.003334055042886e-14
1514,46.0,50.0,1.2981453751889248e-20
1515,47.0,49.0,9.99741598333791e-55
1516,43.0,53.0,3.4105564989915256e-22
1517,50.0,46.0,6.675431047083564e-33
1518,46.0,50.0,1.8415403724476332e-08
1519,46.0,50.0,8.695234536019183e-16
1520,47.0,49.0,2.2757405026123535e-08
1521,41.0,55.0,8.504008661565448e-240
1522,40.0,56.0,3.1095767016152656e-23
1523,49.0,47.0,4.2045064273093364e-13
1524,49.0,47.0,1.1978124841866759e-06
1525,46.0,50.0,1.3597516776171239e-18
1526,45.0,51.0,1.5104331610389478e-22
1527,50.0,46.0,2.8304329835639984e-09
1528,49.0,47.0,9.112041218558365e-11
1529,47.0,49.0,2.597010882071534e-10
1530,46.0,50.0,4.652124045974852e-47
1531,54.0,42.0,3.7152726529964532e-62
1532,43.0,53.0,5.573019046485742e-10
1533,48.0,48.0,8.555447047154386e-18
1534,46.0,50.0,5.732216014301419e-05
1535,46.0,50.0,1.5967070498792567e-14
1536,53.0,43.0,1.8101345935640967e-14
1537,43.0,53.0,1.3304382687498173e-18
1538,41.0,55.0,3.3376181940296717e-29
1539,49.0,47.0,3.1262292593219843e-10
1540,47.0,49.0,1.6434526905276534e-112
1541,40.0,56.0,1.8722438209733253e-39
1542,52.0,44.0,1.834546168471832e-09
1543,52.0,44.0,2.7805033669155928e-09
1544,41.0,55.0,2.152346551065256e-09
1545,50.0,46.0,3.2540588714969417e-09
1546,45.0,51.0,2.613595647014721e-12
1547,47.0,49.0,9.42064869509978e-10
1548,41.0,55.0,2.4760168201700786e-102
1549,39.0,57.0,2.2046547844108134e-16
1550,47.0,49.0,7.48263414061519e-09
1551,43.0,53.0,1.3132225670715374e-12
1552,45.0,51.0,3.646929116131863e-39
1553,41.0,55.0,2.1053600975559392e-82
1554,51.0,45.0,3.3022737028078926e-21
1555,58.0,38.0,1.3735935992013894e-19
1556,38.0,58.0,1.6912054414049439e-15
1557,52.0,44.0,2.2542158569777043e-16
1558,42.0,54.0,2.0136466192139106e-08
1559,47.0,49.0,2.4023056419000064e-10
1560,51.0,45.0,1.6849213893016241e-15
1561,47.0,49.0,4.3010068782882705e-10
1562,51.0,45.0,2.3686670987623726e-14
1563,50.0,46.0,7.460836396800608e-12
1564,47.0,49.0,1.3583035656388029e-12
1565,48.0,48.0,8.829833442567228e-110
1566,44.0,52.0,2.9962072171873125e-09
1567,45.0,51.0,2.1351908991628934e-33
1568,43.0,53.0,3.0150254774378776e-39
1569,50.0,46.0,4.900585691429958e-12
1570,51.0,45.0,1.2050537772563328e-23
1571,55.0,41.0,5.789958039086646e-17
1572,38.0,58.0,8.239587286762053e-15
1573,49.0,47.0,1.7860232805155958e-50
1574,51.0,45.0,7.174976214349603e-12
1575,55.0,41.0,1.552509882160661e-16
1576,48.0,48.0,1.0556582786665448e-07
1577,49.0,47.0,8.888565219664356e-12
1578,46.0,50.0,2.3687767700693045e-09
1579,55.0,41.0,3.0366631338094125e-60
1580,47.0,49.0,9.117238181085774e-33
1581,41.0,55.0,1.271730628860668e-08
1582,42.0,54.0,2.7071984330468895e-14
1583,36.0,60.0,9.39550873479048e-12
1584,51.0,45.0,1.1251794588188643e-06
1585,48.0,48.0,1.5769433667234856e-20
1586,43.0,53.0,3.243808001304692e-36
1587,48.0,48.0,5.7580931693875734e-09
1588,48.0,48.0,2.6858838547655924e-32
1589,46.0,50.0,1.580922079142451e-18
1590,46.0,50.0,3.106730323808235e-35
1591,55.0,41.0,1.2683817472655463e-17
1592,53.0,43.0,7.65822192723901e-25
1593,50.0,46.0,2.4121577500438265e-14
1594,53.0,43.0,1.8852377022067623e-10
1595,54.0,42.0,7.378923131753927e-31
1596,49.0,47.0,4.5133167133750276e-08
1597,43.0,53.0,9.621524590549984e-11
1598,50.0,46.0,2.938145854857997e-25
1599,40.0,56.0,1.17151332172984e-25
1600,43.0,53.0,1.0817458335640057e-11
1601,46.0,50.0,2.810982421090401e-26
1602,44.0,52.0,3.635276317903734e-23
1603,53.0,43.0,3.3973881569048866e-16
1604,49.0,47.0,4.43747196009421e-14
1605,44.0,52.0,1.6402281910137012e-05
1606,50.0,46.0,2.42439275935126e-31
1607,51.0,45.0,9.107608879312539e-15
1608,48.0,48.0,5.1822897941338494e-14
1609,57.0,39.0,2.023802049532883e-47
1610,52.0,44.0,4.6949482300551136e-15
1611,49.0,47.0,1.1416631482963104e-22
1612,51.0,45.0,4.503276551988645e-98
1613,55.0,41.0,2.508390871947685e-80
1614,46.0,50.0,1.1091230049985526e-07
1615,48.0,48.0,1.4743999671499413e-30
1616,57.0,39.0,1.4772922970799289e-10
1617,44.0,52.0,1.434221636617801e-10
1618,48.0,48.0,5.868008435816895e-20
1619,43.0,53.0,2.271302498074658e-23
1620,56.0,40.0,7.822297218939448e-26
1621,55.0,41.0,7.872976561644606e-16
1622,57.0,39.0,8.010819985533135e-20
1623,43.0,53.0,8.55259354580756e-14
1624,47.0,49.0,9.204546746629773e-31
1625,45.0,51.0,4.334539670591501e-12
1626,37.0,59.0,1.2200744559375975e-22
1627,35.0,61.0,1.721865714832433e-11
1628,50.0,46.0,2.0014665870963984e-08
1629,49.0,47.0,4.3112888659316383e-19
1630,53.0,43.0,2.6732754210413268e-42
1631,34.0,62.0,1.8346897658856636e-22
1632,38.0,58.0,2.299464318656379e-10
1633,49.0,47.0,9.55350752288746e-10
1634,46.0,50.0,1.0859974108188528e-09
1635,51.0,45.0,9.944071764610521e-14
1636,45.0,51.0,1.0928069391152322e-14
1637,48.0,48.0,3.204131268430972e-46
1638,48.0,48.0,1.0471576030051931e-13
1639,47.0,49.0,3.3376989464626564e-08
1640,41.0,55.0,3.333804461093589e-08
1641,46.0,50.0,3.0671654131194628e-30
1642,46.0,50.0,1.5544412204249706e-09
1643,51.0,45.0,8.394731453582315e-08
1644,48.0,48.0,4.171045881892083e-29
1645,52.0,44.0,9.681811599943674e-24
1646,40.0,56.0,7.727412887934531e-17
1647,50.0,46.0,6.281248351716477e-17
1648,49.0,47.0,2.1433127142036964e-19
1649,44.0,52.0,2.516507601716393e-07
1650,56.0,40.0,1.0353457502723929e-09
1651,52.0,44.0,3.485880652842517e-10
1652,51.0,45.0,3.844281579219426e-12
1653,50.0,46.0,6.758376825627918e-10
1654,47.0,49.0,4.225427960793586e-41
1655,47.0,49.0,6.421528543772113e-31
1656,53.0,43.0,8.020073679585002e-07
1657,50.0,46.0,5.386144148779208e-06
1658,52.0,44.0,1.5588811709496043e-15
1659,51.0,45.0,3.085030645469788e-08
1660,48.0,48.0,7.52876056099435e-36
1661,50.0,46.0,8.157646882502242e-13
1662,44.0,52.0,5.111192352330431e-15
1663,54.0,42.0,3.4642894858035645e-45
1664,57.0,39.0,1.0737280188372013e-16
1665,48.0,48.0,8.28799009568028e-10
1666,49.0,47.0,7.137155295305113e-08
1667,51.0,45.0,2.2824843653318074e-47
1668,48.0,48.0,1.4269341264901551e-11
1669,53.0,43.0,8.387509763956576e-15
1670,48.0,48.0,9.785388708841013e-26
1671,46.0,50.0,8.180663336790565e-07
1672,44.0,52.0,1.9992322621931696e-07
1673,52.0,44.0,3.240409014809861e-23
1674,49.0,47.0,1.8312949707705298e-23
1675,34.0,62.0,5.403302207728585e-12
1676,49.0,47.0,2.7485815495751115e-15
1677,51.0,45.0,4.284269705228933e-15
1678,52.0,44.0,5.310532105048386e-08
1679,49.0,47.0,3.602487617063081e-21
1680,45.0,51.0,8.317468354202627e-21
1681,39.0,57.0,7.904388561089628e-18
1682,47.0,49.0,4.596258067255158e-09
1683,51.0,45.0,1.9246288872741129e-07
1684,50.0,46.0,4.5542402343811005e-12
1685,47.0,49.0,3.0694206723715244e-10
1686,47.0,49.0,2.070222140557487e-15
1687,48.0,48.0,9.05644779458785e-10
1688,50.0,46.0,9.625090542943569e-09
1689,41.0,55.0,2.933082361904242e-12
1690,48.0,48.0,1.1300750626070386e-17
1691,51.0,45.0,3.536958801241161e-14
1692,50.0,46.0,2.832141692013459e-28
1693,49.0,47.0,4.2159148243035644e-09
1694,55.0,41.0,5.589005128844222e-07
1695,51.0,45.0,5.075100448232205e-06
1696,56.0,40.0,4.480508223183163e-16
1697,40.0,56.0,2.9033910567841665e-17
1698,54.0,42.0,5.252889946911077e-07
1699,45.0,51.0,3.3724941419734436e-19
1700,55.0,41.0,1.7693824579157974e-06
1701,50.0,46.0,6.485868857325837e-11
1702,55.0,41.0,5.406289317447565e-35
1703,46.0,50.0,8.322193140846458e-110
1704,41.0,55.0,1.207106716617012e-13
1705,55.0,41.0,5.632569622759744e-20
1706,48.0,48.0,8.322089801342755e-16
1707,40.0,56.0,1.8058700140841534e-96
1708,47.0,49.0,6.338709664005871e-07
1709,40.0,56.0,6.355374630562778e-17
1710,42.0,54.0,3.8127249034613893e-13
1711,42.0,54.0,1.5122977249724048e-30
1712,49.0,47.0,1.3767797409454228e-14
1713,45.0,51.0,3.848177076075706e-19
1714,44.0,52.0,3.2990450103815353e-13
1715,49.0,47.0,5.365152430240849e-11
1716,50.0,46.0,2.341460319939583e-29
1717,46.0,50.0,3.2658394281979216e-14
1718,53.0,43.0,2.519155521163868e-16
1719,47.0,49.0,1.1748032758453926e-10
1720,53.0,43.0,4.838655515468574e-17
1721,43.0,53.0,4.6406712022781226e-05
1722,49.0,47.0,7.45947160301871e-07
1723,53.0,43.0,1.0269632157482825e-07
1724,50.0,46.0,3.761007514055739e-14
1725,45.0,51.0,2.5493704479117477e-15
1726,48.0,48.0,1.6198264415388325e-13
1727,43.0,53.0,5.762997236723908e-19
1728,51.0,45.0,3.309395834140738e-09
1729,42.0,54.0,1.1861052338719201e-07
1730,39.0,57.0,8.504294536688847e-14
1731,51.0,45.0,1.1007707140738161e-06
1732,50.0,46.0,1.7118395905599178e-21
1733,45.0,51.0,1.1100907351693233e-07
1734,45.0,51.0,1.4919417958471436e-17
1735,53.0,43.0,4.563390308680439e-09
1736,51.0,45.0,6.768894318095715e-12
1737,49.0,47.0,1.79891055851719e-08
1738,50.0,46.0,4.0110622198200146e-10
1739,44.0,52.0,1.4832075803487248e-20
1740,48.0,48.0,8.59756136900488e-22
1741,52.0,44.0,9.868333841984531e-06
1742,44.0,52.0,5.09128095247517e-13
1743,48.0,48.0,2.9024920449590956e-15
1744,56.0,40.0,3.385108792459713e-35
1745,52.0,44.0,1.5001294819710387e-15
1746,48.0,48.0,1.7570997083741212e-08
1747,49.0,47.0,5.997786484326898e-22
1748,44.0,52.0,9.640091256880455e-72
1749,47.0,49.0,1.2217475076568497e-10
1750,47.0,49.0,8.562214218221682e-07
1751,52.0,44.0,1.5116643834185205e-09
1752,42.0,54.0,4.910562465552536e-22
1753,55.0,41.0,1.062475952349733e-11
1754,51.0,45.0,1.3864062813553016e-52
1755,49.0,47.0,1.1656566896768717e-23
1756,49.0,47.0,1.897142666151298e-12
1757,46.0,50.0,2.739746829961257e-10
1758,43.0,53.0,1.5732242023657297e-16
1759,48.0,48.0,1.1895356346271212e-11
1760,39.0,57.0,9.898525413761903e-11
1761,44.0,52.0,5.028096595890239e-26
1762,51.0,45.0,1.3197621080808965e-13
1763,54.0,42.0,2.869823250186127e-14
1764,46.0,50.0,1.9458007967048322e-16
1765,48.0,48.0,2.610867211864522e-11
1766,51.0,45.0,2.4056648289153593e-13
1767,49.0,47.0,6.747506236354564e-15
1768,47.0,49.0,6.827787495424867e-11
1769,49.0,47.0,8.573944257480864e-22
1770,44.0,52.0,1.3502767481336101e-17
1771,49.0,47.0,8.851082904142169e-18
1772,53.0,43.0,4.0025322968462237e-13
1773,47.0,49.0,9.312193942783808e-08
1774,49.0,47.0,1.0171577154058161e-09
1775,57.0,39.0,2.5079830161817623e-08
1776,44.0,52.0,4.194393389674224e-29
1777,47.0,49.0,2.9875568105543283e-18
1778,50.0,46.0,1.1402185364575644e-09
1779,50.0,46.0,3.102055570128968e-17
1780,43.0,53.0,2.790571102541284e-05
1781,45.0,51.0,1.3817072857947353e-10
1782,46.0,50.0,2.532905090311978e-21
1783,54.0,42.0,2.7054637927598994e-42
1784,47.0,49.0,4.713387022109898e-06
1785,49.0,47.0,2.256305264232048e-11
1786,54.0,42.0,2.304661364498389e-10
1787,51.0,45.0,4.7164309353610537e-11
1788,56.0,40.0,5.2441382504343665e-09
1789,52.0,44.0,2.94027557265469e-79
1790,47.0,49.0,1.1806540163981106e-10
1791,55.0,41.0,2.2228304577183157e-23
1792,46.0,50.0,8.68266013429208e-09
1793,39.0,57.0,1.3509680023852743e-14
1794,46.0,50.0,7.376711364613707e-12
1795,44.0,52.0,6.311044688399834e-17
1796,44.0,52.0,2.0322375594322218e-11
1797,41.0,55.0,2.5571866538965745e-13
1798,50.0,46.0,2.0627893161504768e-37
1799,51.0,45.0,7.848603701369309e-35
1800,56.0,40.0,2.301383410576803e-28
1801,46.0,50.0,9.38019464657815e-46
1802,48.0,48.0,1.0061384375380438e-08
1803,49.0,47.0,8.901232454505506e-09
1804,57.0,39.0,1.7378023147279016e-16
1805,40.0,56.0,3.999746212349401e-07
1806,49.0,47.0,7.950325677337612e-16
1807,49.0,47.0,2.3238100853594604e-07
1808,51.0,45.0,1.606588336986377e-61
1809,53.0,43.0,4.6750105468850453e-08
1810,47.0,49.0,2.5606258365626306e-05
1811,54.0,42.0,5.486084325761595e-29
1812,55.0,41.0,3.1043447698203033e-12
1813,44.0,52.0,2.83374201060704e-24
1814,45.0,51.0,5.466879607230452e-17
1815,49.0,47.0,2.2456441649402034e-20
1816,45.0,51.0,1.2957015895918858e-10
1817,47.0,49.0,2.6527488019435785e-12
1818,52.0,44.0,2.863993996245642e-08
1819,58.0,38.0,5.1169525548657775e-23
1820,51.0,45.0,5.386132975808488e-23
1821,46.0,50.0,1.1158551790086532e-24
1822,49.0,47.0,3.480889645162012e-18
1823,43.0,53.0,6.587969995224701e-12
1824,51.0,45.0,2.8049193097824726e-10
1825,52.0,44.0,5.725446262436364e-34
1826,45.0,51.0,2.2664403721936925e-13
1827,46.0,50.0,5.1607257567510314e-08
1828,48.0,48.0,7.430930587009643e-31
1829,54.0,42.0,3.770757487709792e-05
1830,50.0,46.0,1.754238152593992e-24
1831,49.0,47.0,2.397581877240048e-19
1832,42.0,54.0,1.7558805823857673e-81
1833,41.0,55.0,1.0323735961867055e-05
1834,46.0,50.0,1.0150993918455571e-07
1835,46.0,50.0,5.491322710166985e-25
1836,52.0,44.0,5.2168076470969964e-12
1837,54.0,42.0,5.729253413177977e-07
1838,47.0,49.0,2.5548123763847485e-07
1839,50.0,46.0,1.8409188086273573e-149
1840,44.0,52.0,1.5859464164304118e-25
1841,47.0,49.0,9.199892540979484e-15
1842,41.0,55.0,1.9274770418875244e-08
1843,42.0,54.0,2.3853612344212494e-15
1844,34.0,62.0,1.4918488049394783e-14
1845,44.0,52.0,5.979499170819065e-07
1846,49.0,47.0,3.306772860515731e-05
1847,46.0,50.0,1.5980457147533295e-08
1848,53.0,43.0,2.1883652684128213e-08
1849,49.0,47.0,4.9504838147288183e-20
1850,47.0,49.0,5.217998432950545e-06
1851,43.0,53.0,2.0675192234912883e-07
1852,50.0,46.0,1.7012954890154377e-48
1853,43.0,53.0,1.2578852215969606e-14
1854,52.0,44.0,1.0132825407456536e-06
1855,50.0,46.0,7.508944373672066e-23
1856,44.0,52.0,2.1805516726452715e-14
1857,48.0,48.0,1.1077280243798668e-05
1858,44.0,52.0,7.37456072270279e-11
1859,44.0,52.0,1.0208069397427315e-07
1860,43.0,53.0,3.793503599675231e-12
1861,48.0,48.0,1.3119809363892444e-13
1862,44.0,52.0,3.224269488281035e-06
1863,48.0,48.0,1.1337485164973783e-15
1864,49.0,47.0,1.7181870053077588e-13
1865,50.0,46.0,6.887764928718637e-14
